Index,X,Graphic Profile 1
0,0,429
1,1.29006029428,427.923339844
2,2.52248336635,426.894775391
3,15.9404827586,416.13961792
4,18.8338269294,413.776092529
5,24.5600875932,412.664978027
6,27.0090788682,411.776641846
7,34.2210048678,410.969116211
8,35.824301203,410.658447266
9,46.1973249543,410.029785156
10,46.5589607379,409.981567383
11,46.8263091754,409.955993652
12,47.0589878415,409.93862915
13,54.0469831692,409.713256836
14,57.1852265448,409.614898682
15,57.2181919844,409.613464355
16,57.2513470189,409.612121582
17,57.2845724231,409.610778809
18,57.3178683912,409.609436035
19,69.0989917706,409.194702148
20,69.1652846482,409.192016602
21,69.2316404878,409.189544678
22,69.2975007865,409.187133789
23,69.3628002674,409.1847229
24,69.4275933028,409.182342529
25,80.0273818164,408.847961426
26,80.0697877045,408.846405029
27,80.111864757,408.845031738
28,80.1537066421,408.84375
29,80.1953023045,408.842468262
30,80.2366219855,408.841186523
31,89.5045111469,408.600860596
32,89.5281076782,408.600250244
33,89.5515831251,408.599822998
34,89.5749460444,408.599395752
35,89.5981921342,408.599029541
36,89.6213344428,408.598632813
37,89.6443736912,408.598236084
38,104.981523944,408.400238037
39,104.994587087,408.399993896
40,105.007613954,408.399810791
41,105.020539203,408.399688721
42,105.033283143,408.39956665
43,105.045849576,408.39944458
44,107.158731372,408.385437012
45,117.671119242,408.311157227
46,117.851678767,408.309936523
47,118.038583475,408.307891846
48,128.74280853,408.002410889
49,129.157261157,407.991424561
50,129.588357517,407.981903076
51,142.651578093,407.859954834
52,143.243625391,407.855895996
53,143.851169858,407.851959229
54,144.468998843,407.848052979
55,156.745232123,407.749420166
56,157.408228261,407.745269775
57,158.07838935,407.739562988
58,167.869231078,407.590789795
59,168.698997108,407.577423096
60,169.554250427,407.563873291
61,181.688528062,407.374053955
62,182.62962538,407.359771729
63,183.583582421,407.34564209
64,184.563131956,407.327575684
65,194.700202577,407.086395264
66,195.882142222,407.06137085
67,197.103438583,407.035736084
68,208.021232471,406.797454834
69,209.356846792,406.770690918
70,210.722000313,406.74307251
71,212.115128156,406.705535889
72,223.41555332,406.374847412
73,224.92656455,406.333557129
74,226.471734879,406.291320801
75,235.446246156,406.028900146
76,237.129329766,405.982574463
77,241.753214467,405.752532959
