Index,X,Graphic Profile 1
0,0,429
1,8.56325402479,427.517456055
2,25.1024845504,423.854797363
3,29.8871722689,422.732818604
4,38.9658788822,420.581298828
5,43.8257893346,419.57510376
6,46.3729517901,419.389099121
7,47.2370604812,419.193756104
8,53.2765079823,418.645904541
9,57.8491254546,418.195343018
10,59.8268705269,418.396759033
11,68.3541489849,418.77746582
12,68.6409817017,418.77331543
13,76.8851773083,418.848602295
14,78.1499209598,418.919708252
15,78.9456150063,418.936065674
16,106.829529087,418.817840576
17,107.523914335,418.828582764
18,108.012196611,418.822570801
19,114.974514573,418.506347656
20,118.265247003,418.46105957
21,124.405181753,418.17376709
22,128.442823772,417.874389648
23,130.974539412,417.609436035
24,134.855194899,417.302429199
25,142.917848718,416.226104736
26,144.27915976,416.187927246
27,144.89438524,416.153503418
28,159.022265587,414.705566406
29,160.273315828,414.573516846
30,168.384837296,414.19708252
31,169.564315916,414.102325439
32,176.642106586,413.892700195
33,178.24749077,413.849975586
34,185.203214053,413.799224854
35,189.137322453,413.781494141
36,190.735798542,413.771118164
37,193.521125962,413.663360596
38,200.546303504,413.533172607
39,202.645130226,413.489318848
40,209.714853855,413.381225586
41,212.707554623,413.314025879
42,245.819295516,412.253601074
43,257.079383739,412.018737793
44,257.240894649,412.023040771
45,280.437400602,412.575164795
46,316.701524809,412.857574463
47,326.325511183,412.610534668
48,328.884673931,412.485687256
49,331.144813335,412.36706543
50,333.686261711,412.272125244
51,342.613593702,412.15802002
52,345.274834286,412.127349854
53,347.892779568,412.075012207
54,353.649432168,411.988433838
55,357.010571442,411.98916626
56,360.145580049,411.837615967
57,365.332326576,411.688873291
58,368.499682331,411.653106689
59,374.377528386,411.642547607
60,381.627546131,411.898223877
61,389.916344785,411.811431885
62,394.860979445,412.02734375
63,407.719363425,411.766876221
64,418.676915513,411.844329834
65,419.370125546,411.821868896
66,419.964570867,411.737579346
67,426.115876441,411.502227783
68,444.003915352,411.001190186
69,445.382450362,411.028869629
70,448.754275354,411.031066895
71,460.514955869,410.841308594
72,467.863240974,410.97958374
73,472.392171686,410.980804443
74,476.715021291,410.882781982
75,488.119486836,410.508056641
76,490.903362627,410.417907715
77,506.772021752,410.47543335
78,520.625933579,410.284698486
79,530.659251076,411.453826904
80,544.759796475,410.980712891
81,560.774303799,410.345153809
82,562.648295005,410.310302734
83,566.816723017,410.081573486
84,574.594964851,410.514068604
85,579.839149741,410.59564209
86,591.829104671,412.074737549
87,596.587721052,412.394714355
88,599.389591124,412.579833984
89,613.412906443,413.289886475
90,630.261509727,413.801483154
91,644.35754892,414.447021484
92,648.961547411,414.337890625
93,658.767673781,414.236999512
94,665.432259102,414.313415527
95,671.987444751,414.004180908
96,678.708196327,413.506317139
97,684.439214788,413.028747559
98,695.12434463,413.197631836
99,699.999376646,413.07244873
100,714.308688389,412.754272461
101,730.60906067,413.6640625
102,741.865768378,413.829864502
103,748.203985684,413.658111572
104,748.424766382,413.650848389
105,748.651034668,413.643371582
106,748.882997837,413.635742188
107,749.120873486,413.62789917
108,749.364890651,413.619842529
109,749.615290311,413.611572266
110,749.872326159,413.603118896
111,750.136265556,413.594421387
112,750.407390425,413.585479736
113,750.685998235,413.576293945
114,750.972403092,413.566833496
115,751.266936982,413.557128906
116,764.998736453,414.415161133
117,765.18173263,414.397857666
118,765.370098038,414.380065918
119,765.564072454,414.361755371
120,765.763910225,414.34286499
