Index,X,Graphic Profile 1
0,0,429
1,7.38545284536,426.272155762
2,7.69465295874,426.226959229
3,7.99985596101,426.182312012
4,8.30113885404,426.138275146
5,8.59857671796,426.094818115
6,8.89224258881,426.051879883
7,9.18220789518,426.009490967
8,9.4685420478,425.96762085
9,9.75131288174,425.926300049
10,10.0305864941,425.885467529
11,12.227235683,425.829345703
12,12.4797757452,425.792877197
13,12.7291385788,425.756866455
14,12.9753838063,425.721313477
15,13.2185695189,425.686187744
16,13.4587523578,425.651519775
17,13.6959876827,425.617248535
18,13.9303292932,425.583435059
19,18.3040821049,425.095672607
20,18.5268890579,425.063720703
21,18.7469671381,425.03213501
22,18.9643661731,425.000946045
23,19.1791348151,424.970123291
24,21.9854060649,424.966308594
25,22.190994859,424.937347412
26,22.3940991075,424.908721924
27,25.410640209,425.242462158
28,25.5988844712,425.216827393
29,25.7841424456,425.191894531
30,25.9661342043,425.167785645
31,29.3685270141,424.49810791
32,29.5278051451,424.471618652
33,29.6866062608,424.444335938
34,29.843867313,424.417175293
35,33.2181631312,423.719665527
36,33.3478384823,423.696563721
37,33.4768565913,423.671081543
38,37.3975173781,422.821990967
39,37.4822115469,422.805206299
40,37.5659424552,422.788238525
41,37.6486363988,422.771179199
42,42.0321453006,421.941864014
43,42.0597025704,421.936035156
44,42.0866695653,421.930236816
45,42.1130725964,421.924560547
46,43.943264534,421.614624023
47,46.821486472,421.174133301
48,48.1366442537,421.025939941
49,54.3448639366,420.098602295
50,59.7572577333,419.517272949
51,64.5844843711,419.187316895
52,68.9385985064,418.888824463
53,73.0142295451,418.731811523
54,76.9696393118,418.627929688
55,77.5462789011,418.615966797
56,81.4567831028,418.523071289
57,82.0552137151,418.510650635
58,82.6580702325,418.490264893
59,86.6027364669,418.312713623
60,87.2214092051,418.287414551
61,87.8428694262,418.240631104
62,92.0976807988,417.52947998
63,92.7176229134,417.426757813
64,93.3386986644,417.323852539
65,93.9617688157,417.12902832
66,98.6506036722,415.003234863
67,99.2803442015,414.723327637
68,99.9114801013,414.441040039
69,100.541925324,414.1640625
70,105.547911056,411.96774292
71,106.17868168,411.694335938
72,106.808971675,411.420959473
73,112.566861738,409.864807129
74,113.17663827,409.637390137
75,113.781672994,409.471801758
76,114.381914701,409.307525635
77,114.977420184,409.144561768
78,120.872438175,408.437042236
79,121.432045647,408.343353271
80,121.983340436,408.274230957
81,122.526606179,408.206115723
82,128.678558328,407.935546875
83,129.168883523,407.875305176
84,129.649489208,407.852478027
85,130.119695974,407.830932617
86,136.584873614,407.782592773
87,136.985588411,407.764862061
88,137.377337048,407.751190186
89,137.759040932,407.747528076
90,144.535757205,407.951141357
91,144.836477872,407.94921875
92,145.129118705,407.947387695
93,145.413856935,407.951293945
94,145.690659504,407.959106445
95,153.130445272,408.068267822
96,153.33394635,408.074005127
97,153.531693376,408.079559326
98,153.724363601,408.082183838
99,153.912524743,408.084564209
100,161.537856641,408.393157959
101,161.646381732,408.394775391
102,161.752382686,408.396789551
103,161.855912246,408.400878906
104,161.957039345,408.404907227
105,169.899333205,408.622375488
106,169.907742132,408.622711182
107,169.915955529,408.62298584
108,169.923970149,408.62322998
109,170.454918132,408.639465332
110,178.14202395,408.888763428
111,178.296516171,408.893615723
112,178.457593508,408.902191162
113,178.626553994,408.913421631
114,186.166376116,409.431213379
115,186.513951506,409.454284668
116,186.878425432,409.480499268
117,187.261197504,409.508117676
118,194.165318972,410.024078369
119,194.712791173,410.06451416
120,195.284608504,410.108520508
121,201.843924166,410.632019043
122,202.549802514,410.685943604
123,203.284503964,410.742736816
124,209.158266666,411.219482422
125,209.990987928,411.284057617
126,210.853584303,411.351470947
127,216.269910377,411.839935303
128,217.198308822,411.91998291
129,218.150309578,412.001861572
130,219.124527048,412.079925537
131,224.649977752,412.507598877
132,225.653442224,412.581665039
133,226.668508647,412.656585693
134,231.567285659,413.095306396
135,232.594457827,413.180725098
136,233.628359861,413.270446777
137,238.643401266,413.448028564
