Index,X,Graphic Profile 1
0,0,429
1,0.458346968684,428.623046875
2,0.928469825018,428.341461182
3,17.4828534446,415.078216553
4,19.5416886783,413.397003174
5,26.9300746518,411.970458984
6,28.2319032288,411.49810791
7,37.0489177441,410.515960693
8,37.4632486419,410.435638428
9,41.1729375247,410.212554932
10,47.7508803058,409.934020996
11,47.9350827585,409.92666626
12,48.1196874805,409.919036865
13,57.2646385356,409.632141113
14,57.5346081209,409.620391846
15,57.8056818402,409.60949707
16,58.0768806403,409.598571777
17,58.3482045757,409.587677002
18,68.81480868,409.219146729
19,69.1067525369,409.207397461
20,69.3984960681,409.196472168
21,69.6875895365,409.185852051
22,69.9737586895,409.175354004
23,70.2572543511,409.164978027
24,79.7413693633,408.865875244
25,80.0006004909,408.856384277
26,80.2574025611,408.848052979
27,80.5123566314,408.840148926
28,80.7654033973,408.832336426
29,81.0163705179,408.824554443
30,89.3612216659,408.60836792
31,89.5916954456,408.60244751
32,89.8206166432,408.598205566
33,90.0480749737,408.594207764
34,90.2740341435,408.590362549
35,90.4986276505,408.586578369
36,90.7218678021,408.582794189
37,104.623893083,408.403656006
38,104.830269375,408.40020752
39,105.035741591,408.397186279
40,105.239285725,408.395172119
41,105.439657917,408.393188477
42,105.636931757,408.391235352
43,117.608855595,408.312164307
44,117.72940896,408.311004639
45,117.848226684,408.309906006
46,117.965388468,408.308135986
47,118.080671642,408.304748535
48,118.193953671,408.301452637
49,118.305286167,408.298217773
50,129.333386201,407.989440918
51,129.355713124,407.988800049
52,129.377613792,407.988220215
53,129.399128497,407.988006592
54,129.42037332,407.987792969
55,129.441353307,407.987579346
56,129.462243265,407.98739624
57,133.50967747,407.95098877
58,143.601889176,407.856689453
59,143.751471815,407.855651855
60,143.905655046,407.854644775
61,144.063164902,407.853637695
62,157.436279051,407.746246338
63,157.675050506,407.744750977
64,157.917505179,407.742675781
65,168.531996172,407.581665039
66,168.970798069,407.574615479
67,169.425123559,407.567443848
68,182.53478775,407.362640381
69,183.112843144,407.353912354
70,183.701439869,407.345184326
71,184.308614652,407.334014893
72,195.235623148,407.074584961
73,196.086029783,407.056640625
74,196.968741223,407.038146973
75,208.691876242,406.782958984
76,209.725739692,406.762329102
77,210.787219433,406.740905762
78,211.87543593,406.711669922
79,223.963883925,406.358978271
80,225.206640407,406.325134277
81,226.483238247,406.290344238
82,236.026299239,406.012207031
83,237.47117904,405.972564697
84,242.363737899,405.729675293
85,243.698721308,405.692199707
86,245.02541554,405.62890625
87,246.347810221,405.602996826
88,260.71927602,405.352813721
89,262.064857442,405.328674316
90,263.414417768,405.303863525
91,272.142849479,405.101104736
92,273.426681396,405.072723389
93,274.700403283,405.041290283
94,285.017633017,405.031280518
95,286.238907752,405.016845703
96,287.448117522,405.015014648
97,288.64496288,405.013275146
98,298.359276192,404.985229492
99,299.449735332,404.983917236
100,300.520624815,404.983215332
101,311.618637819,404.923248291
102,312.476433774,404.922393799
103,313.304184902,404.921569824
104,324.009803623,404.89263916
105,324.821441041,404.893066406
106,325.625453002,404.894165039
107,338.408610585,404.517364502
108,339.035405481,404.50604248
109,339.655584085,404.486328125
110,340.261078991,404.466644287
111,351.7095626,404.25289917
112,352.125738274,404.24319458
113,352.529260081,404.234558105
114,364.011923883,404.359954834
115,364.233032268,404.359527588
116,364.44814523,404.361419678
117,377.427613246,404.89074707
118,377.532452048,404.893493652
119,377.635104343,404.897674561
120,377.736235031,404.901092529
121,391.192020545,404.584655762
122,391.211582273,404.584289551
123,391.230915131,404.583892822
124,392.764670464,404.534057617
125,402.863106545,404.209442139
126,402.916019548,404.20980835
127,402.969546552,404.210174561
128,403.023698369,404.210571289
129,403.07848276,404.21105957
130,415.634376875,404.282318115
131,415.751411822,404.284515381
132,415.869697046,404.286682129
133,415.989227548,404.288879395
134,416.110023186,404.291107178
135,416.232102871,404.293334961
136,416.355477522,404.295593262
137,434.166065588,404.623138428
138,434.373438381,404.627288818
139,434.583093001,404.635498047
140,434.794634597,404.643798828
141,435.008203304,404.651489258
142,435.22731712,404.656799316
143,435.452385692,404.662261963
144,442.504672793,404.94833374
145,442.757594435,404.954315186
146,443.017456819,404.960632324
147,443.284011737,404.965637207
148,443.556258909,404.967346191
149,455.199433923,405.242980957
150,455.629793011,405.24520874
151,456.069943268,405.247619629
152,456.520118637,405.250274658
153,456.981781477,405.252990723
154,457.457232227,405.255859375
155,468.282989752,405.290588379
156,468.873326301,405.294219971
157,469.479328499,405.297729492
158,470.101617814,405.301361084
159,470.739954985,405.305206299
160,471.388611905,405.310180664
161,481.894184756,405.348114014
162,482.669463006,405.354553223
163,483.460438572,405.361114502
164,484.26487174,405.369598389
165,485.074054991,405.381103516
166,492.22845113,405.417724609
167,493.111928137,405.429626465
168,494.003559504,405.441650391
169,494.903458618,405.453765869
170,495.354954072,405.478271484
171,495.809569535,405.50289917
172,503.407780154,405.600311279
173,503.87434149,405.626190186
174,504.344066009,405.652252197
175,504.816986044,405.678466797
176,505.293240039,405.70300293
177,505.770286594,405.721466064
178,506.246066753,405.739868164
179,511.234540818,406.020935059
180,511.733544079,406.04006958
181,512.231414684,406.059143066
182,512.728067207,406.078155518
183,513.719193824,406.106567383
184,514.218665604,406.111022949
185,514.722072942,406.115509033
186,520.381845133,406.33782959
187,520.869031509,406.341949463
188,521.356012126,406.346405029
189,521.846426734,406.350921631
190,522.3403394,406.354644775
191,522.839892725,406.355621338
192,523.346392183,406.3565979
193,523.859983625,406.35760498
194,524.380817085,406.358612061
195,524.909046773,406.359649658
196,530.238214919,406.40032959
197,530.775862178,406.403747559
198,531.321274926,406.407348633
199,531.874515285,406.411010742
200,532.433911322,406.427124023
201,532.997123477,406.456420898
202,533.565323159,406.485992432
203,534.138576877,406.515777588
204,534.716381889,406.545776367
205,541.428856901,406.559570313
206,542.037371093,406.594329834
207,542.650441824,406.637969971
208,543.272097056,406.682250977
209,543.902518317,406.727172852
210,544.541892336,406.772705078
211,545.190411262,406.818908691
212,545.848272639,406.865753174
213,546.515679807,406.913299561
214,550.16550699,407.095397949
215,550.825379646,407.237915039
216,551.488822471,407.419555664
217,552.156824693,407.60244751
218,552.829433519,407.786621094
219,553.506696706,407.972045898
220,554.188662767,408.158782959
221,559.052501041,408.538208008
222,559.759314293,408.73550415
223,560.470760238,408.934112549
224,561.186884553,409.134033203
225,561.901079774,409.33215332
226,562.616760259,409.530151367
227,563.336569691,409.729278564
228,564.060543957,409.929595947
229,564.788719238,410.13104248
230,565.521132278,410.333679199
231,566.257820087,410.537475586
232,566.998820305,410.742492676
233,567.744170849,410.948699951
234,568.493910122,411.15612793
235,569.248077034,411.364776611
236,570.00671091,411.574645996
237,570.77905603,411.791412354
238,571.575797019,412.02130127
239,572.378775674,412.252990723
240,573.18806546,412.486480713
241,574.00374109,412.721832275
242,574.825878465,412.95904541
243,575.654554691,413.198150635
244,576.489848062,413.439147949
245,577.331838115,413.682067871
246,578.180605782,413.926971436
247,579.036233168,414.173828125
248,591.936426491,416.970397949
249,592.959913619,417.273040771
250,593.987885773,417.57699585
251,595.020372494,417.882324219
252,596.057403596,418.188934326
253,597.099009129,418.496948242
254,598.145219453,418.806304932
255,599.196065147,419.117034912
256,600.251577089,419.429138184
257,601.311786438,419.742614746
258,602.376724568,420.057525635
259,603.446423294,420.373840332
260,604.520914469,420.691558838
261,605.600230524,421.010681152
262,606.684403903,421.331298828
263,607.773467558,421.653320313
264,608.867454573,421.976806641
265,609.966398399,422.301757813
266,611.070332919,422.628173828
267,612.179292109,422.956085205
268,613.293310367,423.285491943
269,614.412422394,423.616424561
270,615.536663214,423.948822021
271,616.666068157,424.282806396
272,626.184230276,427.478027344
273,627.218335506,427.779663086
274,628.257148216,428.082672119
275,629.300700658,428.387054443
276,630.349025304,428.692840576
277,631.402154957,429

