Index,X,Graphic Profile 1
0,0,429
1,14.9161192609,426.063110352
2,18.4710313039,425.161254883
3,20.1096420864,424.79675293
4,21.7444099318,424.433135986
5,26.8313862904,423.175994873
6,28.1187445926,422.889526367
7,29.4025457988,422.603881836
8,30.6828046474,422.319030762
9,31.9595357432,422.034942627
10,33.2327536577,421.751647949
11,38.6427029489,420.605529785
12,39.5691318014,420.399414063
13,40.4926304436,420.193969727
14,41.4132127827,419.98916626
15,42.3308925307,419.785003662
16,48.4070565415,418.39642334
17,49.030491701,418.257720947
18,49.6517472945,418.119506836
19,50.270834766,417.981750488
20,56.7262506471,416.518676758
21,57.1429209726,416.425964355
22,57.558463604,416.333099365
23,64.4699254083,414.775268555
24,64.7380215146,414.714080811
25,64.9966503367,414.654632568
26,72.551815005,413.181274414
27,72.6986317129,413.150787354
28,72.8410677227,413.122558594
29,72.9802491271,413.097930908
30,80.9767049697,411.888946533
31,81.0505526012,411.877532959
32,81.1233502564,411.86706543
33,81.1959081682,411.860046387
34,89.7247545215,411.072265625
35,89.7794409337,411.066955566
36,89.8341452225,411.06262207
37,89.8890325206,411.058624268
38,98.6159760235,410.454315186
39,98.7608988484,410.445556641
40,98.8468189872,410.440979004
41,98.9325777898,410.436279297
42,109.509741203,409.893096924
43,115.820608142,409.55065918
44,116.390026991,409.518585205
45,116.952646714,409.48916626
46,117.5199353,409.464263916
47,124.859469843,409.15814209
48,125.453266142,409.132385254
49,126.048067605,409.113372803
50,126.642364823,409.095489502
51,134.029988751,408.885650635
52,134.621078458,408.867950439
53,135.208503486,408.850311279
54,142.436076483,408.64453125
55,143.001292511,408.628387451
56,143.562104409,408.615661621
57,150.933567768,408.45211792
58,151.463989239,408.440338135
59,151.989659047,408.425415039
60,152.509681679,408.407653809
61,159.88356087,408.143310547
62,160.36314893,408.128265381
63,160.839281632,408.120605469
64,168.72954711,407.983642578
65,169.178763126,407.97644043
66,169.625500687,407.97052002
67,170.070848492,407.965820313
68,178.029196879,407.891387939
69,178.461473579,407.886779785
70,178.891549663,407.88104248
71,186.600403443,407.782043457
72,187.009682702,407.776580811
73,187.416714491,407.770446777
74,187.821610727,407.763916016
75,196.070786124,407.630737305
76,196.454966582,407.624389648
77,196.837433827,407.610107422
78,197.218319316,407.595855713
79,205.191436803,407.290130615
80,205.557274524,407.278747559
81,205.921976159,407.269470215
82,214.052128216,407.059967041
83,214.405543857,407.050964355
84,214.757347252,407.046722412
85,215.107280157,407.042419434
86,223.213114011,406.956634521
87,223.542290816,406.950561523
88,223.869257389,406.942474365
89,232.14466749,406.743774414
90,232.443100711,406.736419678
91,232.739487676,406.731231689
92,233.033852581,406.726257324
93,241.284161327,406.593048096
94,241.549718735,406.587921143
95,241.81246952,406.582061768
96,249.820533937,406.406219482
97,250.037222039,406.401428223
98,250.251389938,406.396881104
99,250.463000721,406.39239502
100,258.553770537,406.225372314
101,258.714337883,406.222015381
102,258.873028252,406.21887207
103,267.522188528,406.046112061
104,267.627773312,406.044189453
105,267.732165754,406.043121338
106,267.835407738,406.042022705
107,276.690834985,405.94644165
108,276.743478711,405.94543457
109,276.795705062,405.944030762
110,285.702026603,405.700317383
111,285.719135612,405.699890137
112,285.736126301,405.699401855
113,285.753009264,405.698913574
114,291.001542994,405.542358398
115,295.163269087,405.418304443
116,295.174326308,405.41796875
117,295.185436781,405.417633057
118,295.196601373,405.417297363
119,304.340680119,405.128936768
120,304.364680921,405.128173828
121,304.388743107,405.127441406
122,304.412864786,405.126678467
123,313.305003152,404.742950439
124,313.354051407,404.740905762
125,313.403351392,404.738769531
126,313.45291345,404.736694336
127,322.027764289,404.613342285
128,322.099706765,404.612243652
129,322.172000188,404.611175537
130,322.244639423,404.610229492
131,330.953109663,404.607543945
132,331.033117579,404.60748291
133,331.113249258,404.607391357
134,331.19350406,404.606750488
135,339.709601143,404.369720459
136,339.795920923,404.36730957
137,339.882354879,404.364959717
138,339.968912913,404.363006592
139,348.642900942,404.220916748
140,348.739555147,404.219390869
141,348.836423467,404.21786499
142,348.933525232,404.216583252
143,357.327521201,404.128997803
144,357.441763134,404.12802124
145,357.556454946,404.127258301
146,357.671627373,404.122375488
147,366.126835596,403.534393311
148,366.264727775,403.525634766
149,366.40334427,403.516815186
150,366.542832623,403.514892578
151,375.205263521,403.53302002
152,375.388307308,403.533416748
153,375.57316525,403.533843994
154,375.759929036,403.53112793
155,384.035870155,403.355743408
156,384.271791497,403.350952148
157,384.51048687,403.345947266
158,384.752036197,403.338348389
159,393.086906786,403.060150146
160,393.378200431,403.050384521
161,393.672995194,403.040496826
162,393.971298505,403.037811279
163,401.870757236,403.021362305
164,402.211318488,403.020751953
165,402.555598202,403.020233154
166,402.903777792,403.019622803
167,411.155171422,403.000396729
168,411.553628757,402.999694824
169,411.957128923,402.998962402
170,412.365794994,402.992767334
171,419.85789648,402.858276367
172,420.313098225,402.850067139
173,420.774217082,402.84173584
174,421.241393326,402.860900879
175,428.595866223,403.21697998
176,429.109576027,403.240509033
177,429.630179813,403.263549805
178,430.157973106,403.264953613
179,430.693751324,403.266357422
180,437.896260128,403.295654297
181,438.482579931,403.295410156
182,439.077733249,403.28302002
183,439.682040643,403.2706604
184,447.015187078,403.120361328
185,447.670120961,403.109313965
186,448.334621927,403.122589111
187,455.062208194,403.266601563
188,455.7606789,403.280548096
189,456.46712548,403.291656494
190,457.181312627,403.295806885
191,464.06806061,403.355804443
192,464.81136176,403.360107422
193,465.562239355,403.36505127
194,466.319732829,403.372131348
195,472.997176445,403.454620361
196,473.770951763,403.462554932
197,474.549843219,403.4765625
198,475.332262651,403.506195068
199,482.491276953,403.799957275
200,483.275884976,403.829681396
201,484.061527917,403.858856201
202,484.848190591,403.882415771
203,491.435688607,404.088134766
204,492.224516794,404.111755371
205,493.014457848,404.130187988
206,493.805230676,404.126342773
207,500.575790594,404.093414307
208,501.363916139,404.090240479
209,502.151600007,404.090698242
210,502.93910056,404.103210449
211,509.67822142,404.202453613
212,510.470058979,404.215026855
213,511.263180939,404.227752686
214,512.057730205,404.241729736
215,518.525583189,404.342712402
216,519.326725261,404.356872559
217,520.129857646,404.371124268
218,520.934922668,404.385498047
219,527.621926611,404.491210938
220,528.433222736,404.50579834
221,529.245364365,404.520019531
222,530.06009315,404.533203125
223,530.881179164,404.546478271
224,537.148220626,404.632720947
225,537.991173141,404.648071289
226,538.840778722,404.664489746
227,539.69715225,404.680206299
228,545.964847221,404.794433594
229,546.843525886,404.816314697
230,547.72974754,404.84274292
231,548.624208197,404.869415283
232,554.790145479,405.055145264
233,555.709829391,405.085144043
234,556.638528651,405.116882324
235,557.576684365,405.148895264
236,563.527183913,405.357910156
237,564.49149578,405.392242432
238,565.46698217,405.427734375
239,566.454176985,405.464202881
240,572.346860257,405.682281494
241,573.364983569,405.718292236
242,574.395097599,405.754486084
243,575.437398179,405.791137695
244,581.121557852,405.990905762
245,584.298234974,406.116027832
246,589.768810994,406.331115723
247,590.126069217,406.345916748
248,590.484925038,406.360778809
249,590.845389241,406.375671387
250,591.207504773,406.390930176
251,591.571247995,406.406494141
252,591.936593784,406.422088623
253,592.303552598,406.437805176
254,592.672150234,406.453704834
255,593.042411159,406.469665527
256,593.414346638,406.485717773
257,598.731058861,406.713562012
258,599.111598965,406.730010986
259,599.493786428,406.745819092
260,599.877796487,406.76171875
261,600.263624556,406.777374268
262,600.65128468,406.792114258
263,601.040861047,406.806976318
264,601.432367856,406.821899414
265,601.825873975,406.838806152
266,602.221423903,406.855987549
267,607.252501802,407.120574951
268,607.65491627,407.137969971
269,608.059041589,407.16708374
270,608.465113862,407.203094482
271,608.873335297,407.23928833
272,609.28372266,407.275665283
273,609.696191088,407.31161499
274,610.1110937,407.347747803
275,610.528452131,407.384094238
276,610.94824275,407.421295166
277,611.37046123,407.459014893
278,615.624281912,407.901702881
279,616.050969338,407.946868896
280,616.479928237,407.996612549
281,616.911540888,408.048309326
282,617.345824166,408.100341797
283,617.782802886,408.152709961
284,618.222545618,408.203460693
285,618.665150704,408.254272461
286,619.110647183,408.305419922
287,622.829605806,408.798248291
288,623.278452826,408.847045898
289,623.729525951,408.893035889
290,624.18383998,408.939361572
291,624.641430629,408.98614502
292,625.102323628,409.036468506
293,625.566502255,409.087127686
294,626.034001726,409.138153076
295,626.504933362,409.188720703
296,629.952794733,409.584014893
297,630.426159489,409.640563965
298,630.901769995,409.707641602
299,631.381458262,409.775268555
300,631.86527162,409.843963623
301,632.353326204,409.913269043
302,632.845680573,409.983215332
303,633.342272025,410.056060791
304,633.842986407,410.13192749
305,636.777632652,410.591430664
306,637.277028351,410.676971436
307,637.781744669,410.763397217
308,638.29186886,410.849121094
309,638.807617387,410.935577393
310,639.329092385,411.022979736
311,639.856375562,411.112731934
312,640.388848906,411.215240479
313,640.927507368,411.33895874
314,641.474660968,411.465209961
315,643.934492084,411.913574219
316,644.47803774,412.046203613
317,645.029988062,412.180847168
318,645.590539467,412.317596436
319,646.736287009,412.620147705
320,647.324894734,412.783874512
321,647.925627702,412.951019287
322,648.538866582,413.121734619
323,650.474714851,413.674530029
324,651.165485712,413.878601074
325,653.001891559,414.341400146
326,653.670444344,414.54019165
327,654.359279456,414.739318848
328,655.070001484,414.944793701
329,656.531228661,415.36529541
330,657.228728435,415.758850098
331,657.93518666,416.181243896
332,658.648591593,416.607818604
333,659.368088013,417.037811279
334,660.092765685,417.470581055
335,660.823968756,417.907287598
336,661.93330866,418.272399902
337,662.672786589,418.722991943
338,663.417903023,419.178710938
339,664.171074866,419.647155762
340,664.934416915,420.133483887
341,665.705320525,420.624633789
342,666.48389863,421.120635986
343,667.270266398,421.621643066
344,668.064541296,422.127685547
345,668.8796261,422.409057617
346,669.679866519,422.923950195
347,670.487567564,423.443695068
348,671.302834108,423.968261719
349,672.125772968,424.497772217
350,672.95649295,425.032318115
351,673.795104928,425.571899414
352,674.641721881,426.116668701
353,675.131170845,426.393676758
354,675.982571532,426.9425354
355,676.841614214,427.496337891
356,678.654045234,429

