Index,X,Graphic Profile 1
0,0,429
1,33.6693982357,424.322509766
2,37.4741391812,424.495880127
3,40.8659736348,424.404541016
4,41.5721194352,424.44128418
5,42.2590800299,424.468170166
6,48.5566194071,424.731719971
7,51.391534678,424.856689453
8,56.936188732,425.042419434
9,57.1814008552,425.01940918
10,57.6246316548,424.989715576
11,62.1347514869,424.644348145
12,64.498735459,424.529052734
13,67.1953515699,424.532073975
14,72.0198632675,424.555145264
15,72.2577971471,424.508728027
16,72.7677573956,424.397888184
17,77.3354765672,423.437469482
18,79.4577101889,422.943664551
19,82.3796032084,421.945098877
20,87.2106744922,420.117584229
21,87.3750396286,420.07635498
22,87.6689489995,419.99508667
23,93.4823454233,418.342773438
24,95.2944157195,417.894958496
25,98.4260707885,417.224884033
26,99.8756954844,416.970611572
27,101.849039727,416.76675415
28,103.265694895,416.674865723
29,103.343114926,416.659545898
30,103.429309242,416.652587891
31,103.525844141,416.645019531
32,107.366335355,416.624084473
33,107.602142938,416.601196289
34,107.855066116,416.593017578
35,108.127946826,416.587463379
36,111.487272743,416.670837402
37,111.81492929,416.661102295
38,112.168776142,416.650756836
39,112.544308872,416.650726318
40,112.938634331,416.655578613
41,113.355395568,416.660675049
42,116.477861375,416.698669434
43,116.913315802,416.70401001
44,117.372226063,416.709655762
45,117.85149137,416.711456299
46,118.349888741,416.711151123
47,118.868624907,416.710601807
48,121.712834976,416.651977539
49,122.205124572,416.652740479
50,122.717572842,416.653533936
51,123.250795875,416.648010254
52,123.795248735,416.630523682
53,124.347550529,416.612945557
54,124.907555496,416.595703125
55,127.477985052,416.50958252
56,128.010481953,416.49319458
57,128.550755828,416.476593018
58,129.099053724,416.458831787
59,129.6494269,416.434906006
60,130.196387988,416.411132813
61,130.73995842,416.38760376
62,133.459576328,416.132385254
63,133.977424836,416.109985352
64,134.491711272,416.087738037
65,135.002472145,416.065643311
66,135.508174372,416.018066406
67,136.003135881,415.968017578
68,136.487458861,415.919036865
69,139.958263108,415.40725708
70,140.410671066,415.359893799
71,140.853094992,415.314605713
72,141.284817308,415.270507813
73,141.706549358,415.216644287
74,142.116155827,415.155212402
75,142.513088882,415.095672607
76,142.897927649,415.037963867
77,147.306939826,414.184936523
78,147.627356757,414.135314941
