Index,X,Graphic Profile 1
0,0,429
1,0.787785132727,428.795349121
2,1.07791438299,428.71383667
3,1.78272131057,428.493133545
4,4.16958921837,427.746398926
5,31.0478386688,419.20526123
6,37.123209693,415.094665527
7,43.3685392127,413.045379639
8,43.7764914991,412.833435059
9,45.6621881014,412.297607422
10,48.3726000604,411.6796875
11,52.4496943473,410.988769531
12,53.2667332587,410.851196289
13,55.6674085479,410.451599121
14,57.5493137076,410.204284668
15,61.855957499,409.927154541
16,62.5802428064,409.880554199
17,63.732269193,409.837127686
18,67.4556540962,409.667358398
19,69.1691946799,409.676239014
20,72.4305368217,409.729187012
21,73.8205882067,409.787567139
22,77.636515296,410.005157471
23,78.4220020299,410.083648682
24,82.5499122598,410.485321045
25,82.7204291297,410.501831055
26,82.7472797153,410.505584717
27,87.5639467064,411.204437256
28,88.1313999195,411.261199951
29,92.4343955008,411.695953369
30,94.2362093487,411.887756348
31,97.3157199503,412.218658447
32,100.345690702,412.390899658
33,102.190711558,412.491760254
34,106.427212771,412.514709473
35,107.080723913,412.517150879
36,108.960391244,412.446868896
37,111.995448863,412.336212158
38,113.595413574,412.218414307
39,116.934790424,411.963928223
40,120.64142048,411.51385498
41,121.948167068,411.356903076
42,123.930312952,411.095916748
43,126.954220908,410.696166992
44,129.300544962,410.38381958
45,131.986752864,410.027526855
46,135.744333579,409.554351807
47,137.0902816,409.384399414
48,140.853258685,408.866088867
49,142.227752082,408.676757813
50,145.373576258,408.233703613
51,147.389056649,407.948791504
52,149.866263674,407.668914795
53,152.45423139,407.382354736
54,154.423676368,407.187896729
55,157.512800192,406.887634277
56,158.929191954,406.785980225
57,162.445614725,406.532867432
58,163.953873965,406.407867432
59,167.363277995,406.131988525
60,169.368856652,405.984558105
61,172.12893878,405.787475586
62,176.630637803,405.496734619
63,176.83740854,405.483154297
64,176.933501507,405.47744751
65,181.605976872,405.21081543
66,182.179593086,405.183685303
67,186.384723909,404.986663818
68,189.025565657,404.864959717
69,190.056338284,404.816955566
70,190.221682454,404.808959961
71,191.214870425,404.761749268
72,196.444457282,404.508270264
73,200.473860911,404.299987793
74,201.048170171,404.283447266
75,204.504701975,404.073699951
76,204.629928444,404.063476563
77,208.596208234,403.758483887
78,209.224649797,403.69732666
79,212.993724045,403.321929932
