Index,X,Graphic Profile 1
0,0,429
1,0.213199341407,428.835021973
2,0.429425851027,428.667724609
3,14.7085713226,417.186981201
4,14.9307275122,417.015289307
5,15.1561221931,416.860565186
6,18.2557946108,415.918182373
7,18.2904330895,415.908294678
8,21.5797092105,415.07131958
9,21.6153570742,415.063720703
10,23.5983370039,414.721130371
11,25.2843402271,414.435272217
12,25.287176063,414.435028076
13,25.290023351,414.434783936
14,25.292877698,414.434539795
15,25.2957389056,414.434295654
16,25.2986069698,414.434051514
17,25.3014819522,414.433807373
18,25.3134152624,414.433013916
19,25.3165792748,414.432861328
20,29.7606895159,414.033172607
21,29.7641292215,414.032989502
22,29.7676289326,414.032836914
23,29.77119029,414.032653809
24,29.7748148848,414.032470703
25,29.7784939139,414.032287598
26,29.7821550229,414.032043457
27,29.7858623168,414.031799316
28,29.7896166679,414.031524658
29,29.7934189729,414.031280518
30,29.7972701828,414.031036377
31,34.2742670715,413.799621582
32,34.3151575669,413.797058105
33,34.3562239335,413.793945313
34,34.3971966819,413.789703369
35,37.9334648878,413.545501709
36,37.9901688082,413.539611816
37,38.0471232814,413.533721924
38,38.1043299066,413.527770996
39,38.1617766158,413.52166748
40,38.2195369043,413.515411377
41,38.2776529029,413.509094238
42,38.3361278725,413.502746582
43,42.7608351658,412.993713379
44,42.8294347786,412.984832764
45,42.8983281369,412.974334717
46,42.9676616153,412.963897705
47,43.0372863308,412.953552246
48,43.1070078056,412.943206787
49,46.2115912604,412.433441162
50,46.2858873876,412.422424316
51,46.4350635498,412.405975342
52,46.5102079497,412.399963379
53,46.5857257689,412.393127441
54,46.6616326589,412.385345459
55,46.7379476147,412.377532959
56,46.8146739134,412.369689941
57,46.8918149605,412.361785889
58,50.5790374654,412.040008545
59,50.6684024021,412.030914307
60,50.7586102676,412.021820068
61,50.849588269,412.013397217
62,50.941411051,412.0050354
63,51.0340984968,411.996582031
64,51.1276628769,411.988037109
65,51.222116631,411.979431152
66,51.317472609,411.970733643
67,51.4137437088,411.96194458
68,55.4165996534,411.619171143
69,56.0308977366,411.576904297
70,60.5502987235,411.277496338
71,61.1925927796,411.242797852
72,61.8676515837,411.237091064
73,64.6039767716,411.238739014
74,65.3600010348,411.218444824
75,69.097807766,411.1355896
76,69.9540086408,411.115936279
77,70.8376427002,411.09753418
78,74.76195243,411.03527832
79,75.7331578527,411.061401367
80,76.7320638623,411.097320557
81,80.6993772987,411.22845459
82,81.7595699573,411.29864502
83,85.2307872649,411.554718018
84,86.3265868424,411.584228516
85,87.4491397761,411.582977295
86,90.8833469353,411.585601807
87,92.0762857482,411.498291016
88,93.3129036781,411.397705078
89,97.0951934778,411.092712402
90,98.3804212014,410.884155273
91,100.682141024,410.488647461
92,101.998354987,410.307556152
93,103.357403939,410.137878418
94,106.41585544,409.710998535
95,107.884203222,409.58605957
96,109.342410374,409.522766113
97,112.316738864,409.267608643
98,115.899612376,409.266571045
99,117.384565726,409.261901855
100,118.847600138,409.251037598
101,120.338833906,409.230041504
102,122.178496223,409.210693359
103,123.688010519,409.189208984
104,126.668139449,409.157318115
105,128.232401364,409.156494141
106,129.927241127,409.184509277
107,135.503674872,409.415100098
108,137.081157312,409.489471436
109,138.546781954,409.570556641
110,139.972643744,409.609436035
111,141.404744482,409.638214111
112,145.33466077,409.728027344
113,146.796587598,409.867095947
114,148.32159805,410.050323486
115,150.341228001,410.413360596
116,151.908561715,410.410614014
117,154.98643425,410.407989502
118,156.579509344,410.360565186
119,158.149729634,410.239318848
120,161.277426402,409.985626221
121,162.843606827,409.891448975
122,164.439908403,409.843414307
123,167.397054152,409.750305176
124,169.022826405,409.701202393
125,170.663731245,409.651092529
126,173.591608619,409.557006836
127,175.251289055,409.448028564
128,176.919573907,409.286071777
129,180.223770041,408.953887939
130,181.904626685,408.82220459
131,183.563706099,408.765045166
132,186.37545369,408.666748047
133,188.031416446,408.614776611
134,189.708231593,408.569122314
135,192.8165928,408.482513428
136,194.509067674,408.461975098
137,196.166440256,408.511810303
138,197.790277925,408.560668945
139,199.381579928,408.608551025
140,200.941684291,408.656738281
141,206.806798108,408.878662109
142,208.3123775,408.924713135
143,210.213782418,408.984619141
144,211.76561882,409.030487061
145,213.64352705,409.089599609
146,215.488008761,409.147735596
147,217.084603569,409.194671631
148,218.90456136,409.251983643
149,220.538823704,409.299255371
150,222.334070334,409.355865479
151,230.09357822,409.576873779
152,231.481068494,409.620788574
153,232.838411535,409.663726807
154,234.168632545,409.708984375
155,235.47573163,409.757843018
156,236.807211185,409.77734375
157,238.180828255,409.792785645
158,241.64742823,409.831298828
159,243.044890606,409.81539917
160,247.76534924,409.747802734
161,249.145418313,409.731994629
162,250.497309202,409.707885742
163,251.824099049,409.668243408
164,255.801462592,409.534881592
165,257.112015186,409.491973877
166,258.456977098,409.425720215
167,259.75260198,409.401763916
168,264.136500262,409.157623291
169,265.412508934,409.104156494
170,269.629163031,408.874664307
171,270.853741845,408.820343018
172,272.044231317,408.758300781
173,273.214544008,408.688537598
174,277.827366054,408.3644104
175,278.978401229,408.292022705
176,280.094130269,408.203491211
177,284.634132827,407.783325195
178,285.687839232,407.699401855
179,286.724918296,407.625305176
180,287.7622485,407.549255371
181,292.839494475,407.147125244
182,293.888468831,407.067993164
183,298.439846513,406.686523438
184,299.416941316,406.608032227
185,300.355888833,406.532470703
186,301.264356953,406.45980835
187,306.362320095,406.042480469
188,307.226049146,405.977325439
189,308.077920573,405.945281982
190,308.926458949,405.913452148
191,313.968663665,405.721618652
192,314.813562233,405.726806641
193,320.340349005,405.894592285
194,321.103210358,405.91583252
195,321.837969291,405.96472168
196,327.180508911,406.529296875
197,327.826017174,406.593780518
198,328.447836412,406.696289063
199,329.059087922,406.859680176
200,333.880729086,408.214569092
201,334.476629824,408.343688965
202,335.059597481,408.439056396
203,340.109202465,409.311004639
204,340.649020127,409.391143799
205,341.176758761,409.463012695
206,346.828961349,410.287841797
207,347.294921268,410.351074219
208,347.745934352,410.411773682
209,352.529685965,411.096679688
210,352.908106505,411.139373779
211,353.67887846,411.219940186
212,354.131219496,411.273193359
213,359.77497841,411.872802734
