Index,X,Graphic Profile 1
0,0,429
1,2.59899964847,428.665985107
2,5.29761186603,428.319152832
3,8.10167545907,427.958770752
4,11.0174947338,427.583984375
5,14.0518866486,427.194000244
6,17.2122342097,426.787841797
7,20.5065462819,426.364471436
8,23.9435254672,425.922729492
9,27.4897955534,425.466949463
10,27.5330579057,425.46081543
11,27.5367390273,425.460388184
12,31.4737421162,424.909790039
13,35.2568260151,424.380737305
14,38.8948438504,423.87197876
15,39.5223635085,423.961029053
16,43.0892421107,423.514648438
17,46.4704021566,423.091491699
18,47.8837863008,422.99609375
19,50.9787494239,422.621124268
20,53.8366217172,422.274871826
21,56.4836416067,421.954162598
22,59.887887489,421.513092041
23,62.0720990853,421.246551514
24,64.0442114483,421.005859375
25,65.8336878944,420.787475586
26,71.4930545368,419.045349121
27,71.8227667871,418.9972229
28,72.1056842222,418.955932617
29,73.6865375481,418.542358398
30,76.0151396229,417.472259521
31,79.4237330177,415.984375
32,82.6986272414,413.806671143
33,86.8100732956,410.68560791
34,88.8448516379,409.38482666
35,88.8633510626,409.384094238
36,88.8818035289,409.383361816
37,88.9002091977,409.382629395
38,88.9185682475,409.38192749
39,88.9368809044,409.381195068
40,88.9551473059,409.380462646
41,88.9733676067,409.379760742
42,88.9915420378,409.37902832
43,89.0096707077,409.378326416
44,89.0277538708,409.377593994
45,89.0457916167,409.37689209
46,89.0637841717,409.376190186
47,89.0817316723,409.375488281
48,89.0996343161,409.374786377
49,89.1176349765,409.37411499
50,89.1356329412,409.373443604
51,89.1536074573,409.372802734
52,89.1715585394,409.372131348
53,89.1894862434,409.371490479
54,89.2073906027,409.370819092
55,89.2252716836,409.370178223
56,89.2431295182,409.369537354
57,89.2609641639,409.368865967
58,89.2787756485,409.368225098
59,89.296564043,409.367584229
60,89.3143293844,409.366912842
61,89.3320716925,409.366271973
62,89.3497910136,409.365631104
63,89.3674874191,409.364990234
64,89.3851609557,409.364349365
65,89.4028147053,409.363677979
66,89.420462569,409.363006592
67,89.4380889024,409.362335205
68,89.4556936816,409.361663818
69,89.4732769683,409.360992432
70,89.4908388323,409.360321045
71,89.5083792888,409.359619141
72,89.5258983371,409.358947754
73,89.5433960859,409.358276367
74,89.560872535,409.35760498
75,94.6936793975,408.806121826
76,94.7341959317,408.804504395
77,94.7746703328,408.802886963
78,94.8151026251,408.801269531
79,94.8555023035,408.800842285
80,94.8958709649,408.802032471
81,94.9361950156,408.803222656
82,94.9764745393,408.804412842
83,95.016709584,408.805603027
84,95.0568982545,408.806793213
85,95.0969973912,408.808044434
86,95.1370474586,408.809295654
87,95.177048584,408.810516357
88,95.2170008479,408.811767578
