Index,X,Graphic Profile 1
0,0,429
1,0.29898825098,428.926940918
2,0.35972287665,428.910308838
3,28.1518791656,418.155487061
4,28.2772151412,418.15322876
5,32.3889579927,417.920013428
6,32.5736174465,417.920013428
7,36.2287052366,417.783782959
8,41.3394610961,417.68270874
9,42.5571083346,417.665313721
10,44.9016213893,417.632171631
11,48.7136688296,417.600189209
12,48.7723703578,417.580078125
13,54.689075406,417.522094727
14,61.4473173161,417.521697998
15,66.4067230477,417.521789551
16,72.7692489804,417.523132324
17,79.5692096724,417.523162842
18,85.6744202322,417.522064209
19,92.579726748,417.507019043
20,99.227443514,417.383636475
21,99.3045843123,417.383300781
22,106.545332045,417.141418457
23,106.640714675,417.140655518
24,112.891894452,416.920684814
25,112.909373325,416.920135498
26,112.910461126,416.920074463
27,112.910708705,416.920074463
28,119.511993894,416.738433838
29,119.511997415,416.732177734
30,126.086637049,416.549285889
31,126.102255014,416.547821045
32,134.734247843,416.042907715
33,135.032003859,416.028442383
34,140.420451196,415.495666504
35,140.784866972,415.498291016
36,146.536989994,414.85067749
37,152.798355136,414.133544922
38,153.780844726,414.197784424
39,160.008459276,413.88293457
40,161.25806577,413.916931152
41,166.983079051,413.95892334
42,172.312730387,414.239105225
43,179.001237003,414.845977783
44,184.952601036,414.609191895
45,189.300155963,414.719909668
46,193.675718444,414.575714111
47,195.04971509,415.427703857
48,198.801109763,414.190429688
49,203.542406424,413.818145752
50,206.859816717,413.567840576
51,211.686968801,413.211608887
52,217.507010585,412.701660156
53,219.115105265,412.577148438
54,219.574758258,412.548370361
55,228.155024726,411.698883057
56,234.032607965,411.010162354
57,239.954179788,410.458587646
58,246.44656564,410.259002686
59,246.828007958,410.213806152
60,253.288078288,409.985900879
61,253.603646641,409.975494385
62,259.776493955,409.643249512
63,260.602277776,409.622528076
64,266.154411224,409.477966309
65,272.55172403,409.237365723
66,274.127445493,409.166320801
67,279.60345695,408.82421875
68,284.628412553,408.548797607
69,286.430195881,408.447875977
70,293.073835977,408.172637939
71,295.631076843,408.085632324
72,300.519441997,407.943817139
73,305.708996856,407.72958374
74,312.689210155,407.254272461
75,316.190680945,407.081573486
76,320.954415609,406.696533203
77,321.484364093,406.680023193
78,327.109177992,406.436950684
79,334.691500779,406.466583252
80,334.748359335,406.470336914
81,335.443787573,406.506744385
82,341.103753106,406.872192383
83,346.432587402,407.412597656
84,352.1570157,407.848693848
85,353.131899016,407.910888672
86,359.791166835,408.173675537
87,361.388600636,408.231323242
88,366.686452936,408.311889648
89,368.412075801,408.700012207
90,373.255606743,408.599822998
91,379.369358505,408.983398438
92,381.621224667,409.027252197
