Index,X,Graphic Profile 1
0,0,426.788970947
1,9.37496350373,425.869445801
2,10.7158234022,425.711853027
3,12.0561154081,425.554321289
4,13.3958399531,425.396850586
5,14.7349973709,425.239440918
6,16.0735879051,425.082122803
7,17.411612043,424.924835205
8,18.7490701015,424.76763916
9,20.0859623471,424.61050415
10,21.4222892339,424.453460693
11,33.7438819838,422.71105957
12,33.8106690734,422.703216553
13,33.8773459675,422.695373535
14,33.9439130223,422.687530518
15,34.0103704545,422.679718018
16,34.0767185878,422.671905518
17,34.1429577025,422.664093018
18,34.2090879808,422.656311035
19,34.2751097625,422.64855957
20,34.3410232848,422.640808105
21,34.4068079507,422.633087158
22,34.4722961569,422.625915527
23,35.7766690921,422.627716064
24,35.8620502199,422.618377686
25,37.6691762702,422.755493164
26,37.7589669527,422.750793457
27,40.3064906496,423.312957764
28,40.3216514617,423.313781738
29,40.3364003377,423.316467285
30,44.199990392,423.923126221
31,44.2679148205,423.936218262
32,44.3378633225,423.946655273
33,47.4045610485,423.996185303
34,47.4880579367,424.006866455
35,47.5735967793,424.007965088
36,51.0654342692,423.86328125
37,51.4889812157,423.844818115
38,51.4899966267,423.844848633
39,51.4910182026,423.84487915
40,51.4930805069,423.844848633
41,51.4962334453,423.84475708
42,51.4973171755,423.844726563
43,51.4984099508,423.844696045
44,51.499511863,423.844665527
45,54.7693439548,423.58505249
46,54.7831923621,423.584625244
47,54.7971547371,423.584197998
48,59.2209568877,423.144287109
49,60.8933460984,422.944152832
50,61.6364015986,422.912597656
51,61.7043120002,422.911315918
52,62.9415403556,422.907043457
53,63.4034188293,422.718475342
54,73.7420554989,421.65914917
55,73.7842084715,421.656188965
56,76.5844925632,419.771942139
57,76.7339260027,419.768951416
58,76.748303949,419.769348145
59,76.7628442975,419.769744873
60,76.7775498318,419.770172119
61,76.7924233561,419.770629883
62,76.8074677954,419.771057129
63,76.8226860643,419.771331787
64,76.8380812371,419.771575928
65,76.8536564476,419.771759033
66,76.8694147353,419.771759033
67,76.8853595164,419.771728516
68,81.0479526072,418.688568115
69,81.0570077537,418.688690186
70,81.0661726843,418.688873291
71,81.0754493885,418.689056396
72,81.0848399317,418.689239502
73,81.0943464138,418.689422607
74,81.1039710229,418.68963623
75,81.1137195168,418.689849854
76,81.1236103354,418.690063477
77,81.1336104059,418.6902771
78,86.3993340245,418.214294434
79,86.4083196788,418.214538574
80,86.4173972648,418.214782715
81,86.4265786315,418.215026855
