Index,X,Graphic Profile 1
0,0,429
1,7.5879198559,428.040527344
2,22.4961453764,425.366577148
3,23.6601598968,425.059692383
4,26.939525762,425.462432861
5,27.3319240962,425.461181641
6,28.1506002042,425.554229736
7,28.3942612142,425.539978027
8,43.969193304,419.572357178
9,48.3558795797,419.304382324
10,49.2816403795,419.254364014
11,50.0197596625,419.12979126
12,54.4961401243,418.85748291
13,55.17972937,418.804473877
14,55.8169886638,418.802307129
15,57.867330644,418.745452881
16,62.3796996941,418.469451904
17,66.9533997997,418.189666748
18,67.7502082416,418.179290771
19,69.5576787015,418.148773193
20,74.1987793807,417.862792969
21,75.1125507931,417.853271484
22,75.977735355,417.848449707
23,80.6945645564,417.556091309
24,82.2945570174,417.534820557
25,87.0305062725,417.239776611
26,88.0512501067,417.215148926
27,89.764153034,417.145721436
28,94.5192907043,416.848022461
29,95.2427915486,416.79977417
30,100.035751037,416.499755859
31,100.983857523,416.41885376
32,101.604256408,416.361175537
33,106.405168762,416.06149292
34,107.308219773,415.985321045
35,109.104874995,415.794036865
36,113.007920693,415.203155518
37,117.109956271,414.955383301
38,118.791513282,414.636383057
39,121.317435364,414.283752441
40,124.274069766,414.110961914
41,127.075083102,413.881744385
42,128.745011189,413.784698486
43,130.473372638,413.612609863
44,134.237294704,413.371490479
45,162.121593099,411.493621826
46,178.433233486,410.456604004
47,183.321489133,410.145843506
48,186.894590269,409.997833252
49,187.547135924,409.999847412
50,191.4138563,409.520904541
51,192.470908713,409.479675293
52,193.508941364,409.439178467
53,193.603615199,409.435821533
54,194.631686069,409.395751953
55,194.736720787,409.391998291
56,195.754832124,409.352355957
57,195.870225067,409.348266602
58,196.878379169,409.309020996
59,197.004127698,409.30456543
60,198.002326824,409.26574707
61,198.138428351,409.260925293
62,199.126674783,409.222503662
63,199.273126617,409.217315674
64,200.251422662,409.179321289
65,200.408222217,409.17376709
66,201.376570167,409.136230469
67,202.321573909,409.098480225
68,202.49431415,409.092376709
69,203.429322995,409.054718018
70,203.610025935,409.048339844
71,204.537519003,409.011047363
72,205.452810301,408.974212646
73,205.645025786,408.967254639
74,206.55311443,408.930725098
75,206.752496408,408.923431396
76,207.653464433,408.887207031
77,207.860279226,408.879638672
78,208.75412558,408.84375
79,208.968374268,408.8359375
80,209.855097751,408.800354004
81,210.076781521,408.792266846
82,210.956380935,408.756988525
83,211.185500804,408.748626709
84,212.058500862,408.716308594
85,212.295240994,408.707672119
86,213.161796606,408.679962158
87,213.40645388,408.671051025
88,214.265398365,408.643554688
89,214.51796518,408.634338379
90,215.36930565,408.607086182
91,215.629964958,408.598266602
92,216.473664144,408.571228027
93,216.742601583,408.563323975
94,217.578588126,408.536529541
95,217.855571377,408.528411865
96,218.683844528,408.50189209
97,218.968874113,408.493530273
98,219.789433362,408.467285156
99,220.082509732,408.458679199
100,220.895354506,408.43270874
101,221.196478115,408.42388916
102,222.001607744,408.398162842
103,222.310779094,408.389099121
104,224.6509851,408.340332031
105,224.96945617,408.330963135
106,225.730010391,408.320159912
107,226.052713291,408.31060791
108,226.809347384,408.299835205
109,227.136323461,408.290130615
110,227.889000389,408.279388428
111,228.220291596,408.269500732
112,228.968973794,408.258789063
113,229.717969343,408.25769043
114,230.051329608,408.252441406
115,230.798570793,408.257110596
116,231.539023641,408.26171875
117,231.876470235,408.256866455
118,232.612955141,408.261383057
119,232.954463445,408.256469727
120,233.297312917,408.251525879
121,234.03312752,408.259796143
122,234.381391117,408.254760742
123,235.111962691,408.263244629
124,235.465721786,408.258117676
125,235.824141139,408.258117676
126,236.552893181,408.266357422
127,236.919435145,408.269561768
128,237.637549176,408.272216797
129,238.345446456,408.270721436
130,238.719161929,408.273986816
131,239.422471046,408.27255249
132,239.801051588,408.275878906
133,240.184556334,408.281036377
134,240.884196501,408.279663086
135,241.273454041,408.285095215
136,241.967780075,408.283782959
137,244.706363323,408.282531738
138,245.091392632,408.28805542
139,245.778767747,408.289581299
140,246.162515654,408.291656494
141,246.850461697,408.293182373
142,247.54335258,408.294677734
143,247.921610788,408.294128418
144,248.615559835,408.296081543
145,248.992828723,408.295532227
146,249.68787356,408.29977417
147,250.064498313,408.299194336
148,250.760187345,408.303466797
149,251.136158939,408.302886963
150,253.23721173,408.3152771
151,253.60010108,408.314697266
152,253.967447931,408.312835693
153,254.662574381,408.316619873
154,255.036874412,408.316955566
155,255.732745048,408.321258545
156,256.106251331,408.321594238
157,256.802858806,408.325927734
158,257.175579289,408.326293945
159,257.872916589,408.330566406
160,258.244858974,408.330932617
161,258.942919171,408.335235596
