Index,X,Graphic Profile 1
0,0,429
1,0.0426327280188,428.98135376
2,0.0857926774255,428.962463379
3,0.129489710348,428.943328857
4,0.173733877607,428.923950195
5,0.218535587649,428.90435791
6,0.263905385827,428.884490967
7,0.309854171394,428.864379883
8,0.356393117424,428.844024658
9,0.403533633748,428.823394775
10,0.451287443438,428.802490234
11,0.4996666494,428.781311035
12,0.548683620913,428.759857178
13,0.598350978863,428.738128662
14,0.648681790526,428.716094971
15,0.699689491925,428.693786621
16,0.751387769446,428.671142578
17,13.2123049193,422.88168335
18,13.2458695832,422.8671875
19,13.2799063926,422.852539063
20,13.3144253833,422.837646484
21,13.3494369171,422.822540283
22,13.3849515465,422.807220459
23,13.4209802327,422.791687012
24,13.457534225,422.775939941
25,13.4946250505,422.75994873
26,13.5322647269,422.743713379
27,13.5704653968,422.727264404
28,13.6092397746,422.710540771
29,13.6486008696,422.693572998
30,13.6885620823,422.676330566
31,13.7291372678,422.658843994
32,13.7703406699,422.641082764
33,13.8121869876,422.623046875
34,13.854691424,422.604705811
35,14.0873858299,422.496337891
36,14.1389057763,422.475158691
37,17.0437890647,421.24609375
38,17.1158585744,421.222137451
39,17.1906604704,421.196960449
40,17.2664833197,421.171417236
41,19.1833989787,420.34072876
42,19.2617594258,420.314605713
43,19.3411208367,420.287658691
44,19.4238340996,420.257171631
45,19.5080264813,420.226226807
46,19.5936401604,420.194732666
47,19.6803877899,420.162811279
48,19.7657617257,420.13079834
49,19.8536768381,420.097686768
50,22.0646249004,419.096710205
51,22.1661036624,419.058258057
52,22.2731985167,419.01864624
53,22.3838889314,418.977661133
54,22.4983590545,418.935302734
55,22.6172032925,418.89163208
56,22.7415183793,418.847198486
57,25.0394448796,417.854858398
58,25.1541686495,417.814849854
59,25.274239727,417.774200439
60,25.3965881048,417.733001709
61,25.5207635864,417.691192627
62,25.6465893564,417.648712158
63,25.7740018974,417.60546875
64,25.9035280065,417.56149292
65,28.9037292116,416.51361084
66,29.012435118,416.476776123
67,29.1251313276,416.438568115
68,29.2420136168,416.404846191
69,29.3599703333,416.372802734
70,29.4785267221,416.340576172
71,29.5971442458,416.309417725
72,29.716141916,416.278961182
73,29.8359742293,416.248260498
74,29.9566500699,416.217376709
75,30.0785207417,416.186035156
76,33.4622989463,415.52243042
77,33.6044492337,415.485290527
78,33.7468189001,415.448120117
79,33.8882357739,415.415466309
80,34.0277836585,415.396514893
81,34.1693361443,415.376739502
82,34.3123128627,415.35546875
83,34.458401585,415.333770752
84,34.6077049576,415.311553955
85,34.7603303554,415.288848877
86,34.9163898541,415.265655518
87,35.076416427,415.240905762
88,38.0709648561,414.719421387
89,38.2271712707,414.694854736
90,38.3865159642,414.669769287
91,38.5490943664,414.644195557
92,38.7150059927,414.618103027
93,38.884853146,414.593994141
94,39.0587532184,414.568328857
95,39.2363807709,414.540649414
96,39.4161050123,414.512634277
97,41.7971131755,414.048736572
98,41.9519264829,414.024932861
99,42.1084673072,414.000732422
100,42.2668834164,413.976135254
101,42.4274247674,413.95123291
102,42.5901343691,413.925994873
103,42.7550564513,413.900390625
104,42.9222364893,413.874450684
105,43.091721135,413.848144531
106,46.7998841908,413.270904541
107,47.9358632179,413.046722412
108,48.9850329639,412.862182617
109,50.0701207717,412.684967041
110,53.3201661804,411.999481201
111,54.3441909958,411.81451416
112,55.3669269157,411.595031738
113,59.1802446029,411.027282715
114,60.204695917,410.842773438
115,61.2233723125,410.694671631
116,64.7235668493,410.586029053
117,65.4914530978,410.486755371
118,66.2138589201,410.467926025
119,70.3461038473,410.418823242
120,71.3929773137,410.39855957
121,72.4318433594,410.385467529
122,73.6302904557,410.370391846
123,77.2940265107,410.315093994
124,78.8816317233,410.291442871
125,80.9264510554,410.261505127
126,82.7406355122,410.288665771
127,84.1196941173,410.241943359
128,86.0736101345,410.294006348
129,87.006597683,410.318878174
130,88.102297978,410.331604004
131,89.2504926935,410.34463501
132,90.4373440985,410.358123779
133,97.5868171064,410.41494751
134,97.8380133544,410.417938232
135,100.291480874,410.446472168
136,100.536001619,410.449371338
137,102.994246013,410.477966309
138,105.463983467,410.506561279
139,105.695379706,410.509216309
140,108.169769845,410.53729248
141,108.393809652,410.539855957
142,110.873613152,410.567993164
143,111.090053687,410.57043457
144,113.575274639,410.598693848
145,113.784123783,410.601074219
146,116.27477967,410.629333496
147,120.839820359,410.708099365
148,122.316857832,410.724151611
149,123.838062617,410.740661621
150,125.399510602,410.757598877
151,127.00282027,410.774993896
152,128.650649005,410.793792725
153,130.886862952,410.743682861
154,132.5877983,410.732818604
155,134.387867166,410.697784424
156,136.286804363,410.648040771
157,138.466492338,410.55670166
158,140.342805566,410.484436035
159,142.232435746,410.410369873
160,144.48186102,410.341430664
161,146.364000301,410.281463623
162,148.252157812,410.22769165
163,150.143180777,410.173858643
164,152.127665426,410.148345947
165,154.026368075,410.123382568
166,155.992555102,410.101531982
167,158.084917101,410.093353271
168,159.449467721,410.103118896
169,161.588239989,410.120056152
170,163.989442026,410.141815186
171,166.457323963,410.225494385
172,167.295806827,410.254333496
173,169.727294138,410.337402344
174,172.209608894,410.422241211
175,172.543200709,410.422241211
176,175.021269234,410.460601807
177,177.652198703,410.4659729
178,177.699889574,410.466064453
179,180.256092852,410.469573975
180,180.321020975,410.469818115
181,182.870048387,410.472991943
182,182.98902339,410.473297119
183,185.481858581,410.476470947
184,185.655023548,410.476867676
185,185.836541821,410.477294922
186,188.309019785,410.531951904
187,188.595844408,410.538238525
188,190.955166523,410.606719971
189,191.364404063,410.618408203
190,193.597008033,410.678527832
191,194.127536994,410.692382813
192,196.235327956,410.721160889
193,196.884296798,410.729797363
194,198.869635651,410.756896973
195,199.636794131,410.767120361
196,201.507313346,410.7890625
197,202.360382566,410.79888916
198,204.146957904,410.821563721
199,205.074049111,410.834747314
200,206.783754843,410.862518311
201,207.787819069,410.881896973
202,209.413940574,410.92364502
203,210.507866757,410.954498291
204,212.038994411,410.99395752
205,213.224740477,411.027526855
206,214.665051427,411.05569458
207,215.925965504,411.083190918
208,217.298299517,411.093017578
209,218.605581578,411.102874756
210,219.934031736,411.112365723
211,221.283911116,411.122528076
212,222.553989772,411.133789063
213,223.995338519,411.146942139
214,225.155243785,411.157409668
215,226.706220436,411.171813965
216,227.747137696,411.185699463
217,229.422703987,411.208068848
218,230.324499474,411.226318359
219,232.147648279,411.262420654
220,232.893432716,411.277008057
221,234.853604293,411.31338501
222,235.486461525,411.314178467
223,237.527566196,411.31652832
224,238.10402892,411.312652588
225,240.188004595,411.299133301
226,240.731142426,411.295501709
227,242.848384811,411.281921387
228,243.353476818,411.278625488
229,245.511329992,411.265289307
230,245.964758798,411.262329102
231,248.172452252,411.248687744
232,248.574277266,411.249267578
233,250.831678309,411.252380371
234,251.18212686,411.253662109
235,253.48906981,411.261749268
236,253.790391828,411.269073486
