Index,X,Graphic Profile 1
0,0,429
1,5.27478284241,423.536254883
2,6.14616713803,422.954956055
3,7.85728309917,421.987884521
4,10.6171301232,420.722045898
5,13.4938960365,419.425598145
6,17.0329824185,417.177368164
7,18.7628307594,416.565856934
8,24.5742829048,414.594085693
9,26.7798914677,413.87298584
10,32.2631077487,412.110137939
11,36.0867279861,410.687835693
12,39.4851972614,409.900146484
13,42.4683375957,408.755126953
14,46.2885185087,408.205871582
15,49.3804949748,407.356872559
16,53.3547056782,407.26940918
17,56.3855913771,406.802612305
18,60.4910383372,406.766723633
19,64.309112858,406.711791992
20,68.4344455935,406.765808105
21,70.5098368287,406.79888916
22,74.6138894986,406.873931885
23,77.8111322636,406.940734863
24,81.8824630026,406.880859375
25,85.3775704412,406.770202637
26,89.3216321862,406.647338867
27,93.6207464786,406.37979126
28,97.3994678487,406.165496826
29,100.938856561,405.975708008
30,106.454415167,405.676727295
31,109.786908906,405.512145996
32,116.020316745,405.341705322
33,119.004891213,405.227294922
34,121.7441074,405.159210205
35,130.832558195,405.148925781
36,133.096493022,405.129974365
37,135.134113925,405.128570557
38,136.989616184,405.117614746
39,145.865147106,404.991027832
40,147.267594667,404.973815918
41,148.543555837,404.931915283
42,162.002737696,404.172729492
43,162.601100195,404.142272949
44,163.143199424,404.114440918
45,174.476170498,403.49041748
46,176.389360029,403.386505127
47,176.419322368,403.384887695
48,176.450232146,403.383178711
49,176.482135001,403.381439209
50,176.515090352,403.379638672
51,176.549187181,403.378417969
52,186.310216407,402.474243164
53,186.49391924,402.471252441
54,186.682774276,402.468200684
55,186.877001427,402.465087891
56,187.076833228,402.461853027
57,189.704575221,402.739227295
58,189.966902245,402.734588623
59,190.236661393,402.729980469
60,190.514011803,402.724884033
61,202.817089221,402.537536621
62,203.252047982,402.528961182
63,203.697960615,402.519866943
64,204.155334803,402.50970459
65,204.624566038,402.499267578
66,205.106121494,402.488586426
67,205.600493168,402.477600098
68,206.108225579,402.466400146
69,206.630305193,402.454925537
70,218.518932864,402.238861084
71,219.161660916,402.224212646
72,219.820574327,402.209197998
73,220.49629224,402.193817139
74,221.189314317,402.177825928
75,221.899095959,402.160095215
76,222.626073999,402.143005371
77,231.324997292,401.949432373
78,232.142532427,401.932037354
79,232.972427976,401.914398193
80,233.81496637,401.896514893
81,234.670599385,401.879547119
82,235.539561005,401.862457275
83,236.422150155,401.845092773
84,244.360802759,401.699829102
85,245.283903626,401.69744873
86,246.219409072,401.69720459
87,258.21014233,401.646881104
88,258.661743525,401.646972656
89,262.231320504,401.584289551
90,262.836558914,401.589752197
91,263.409036944,401.594787598
92,264.009624883,401.600189209
93,264.586516385,401.605285645
94,265.182510905,401.610656738
95,265.763763036,401.615783691
96,266.355220127,401.62109375
97,266.94078106,401.626251221
98,267.527755774,401.631561279
99,268.117574487,401.636749268
100,268.700120866,401.641998291
101,269.294147311,401.647216797
102,269.872318315,401.652435303
103,270.470503336,401.657684326
104,271.044351081,401.662872314
105,271.646646384,401.668151855
106,272.216222023,401.673309326
107,272.822580065,401.678649902
108,273.387933919,401.683746338
109,273.998308035,401.689086914
110,274.565343308,401.69418335
111,275.194137218,401.699676514
112,275.755953355,401.693389893
113,276.388346354,401.686859131
114,276.946894348,401.678344727
115,277.582106454,401.669342041
116,278.137816481,401.660858154
117,278.77579432,401.651824951
118,279.328693647,401.6434021
119,279.969410919,401.634338379
120,280.519526313,401.625946045
121,281.162957316,401.616821289
122,281.710315209,401.60848999
123,282.356434467,401.599334717
124,282.901060892,401.591033936
125,283.549843339,401.581848145
126,284.09176402,401.573608398
127,284.743184916,401.564361572
128,285.282425133,401.556152344
129,285.936460113,401.546905518
130,286.471239743,401.538726807
131,287.122980222,401.529418945
132,287.654754826,401.518829346
133,288.18701669,401.507385254
134,288.835915607,401.49520874
135,289.371566919,401.483673096
136,290.017364958,401.470581055
137,290.557200723,401.458984375
138,291.198926768,401.445953369
139,291.742908979,401.434265137
140,292.380599614,401.421325684
141,292.928690609,401.409545898
142,293.562381871,401.39666748
143,294.114544633,401.384796143
144,294.744272148,401.372009277
145,295.300470047,401.360076904
146,295.926268975,401.347351074
147,296.486465946,401.335296631
148,297.108370914,401.322662354
149,297.672476651,401.310638428
150,298.29051781,401.298065186
151,298.858478949,401.286010742
152,299.472556376,401.273681641
153,300.044427511,401.261535645
154,300.65451988,401.249481201
155,301.233182215,401.233978271
156,301.837402536,401.222015381
157,302.425888631,401.20211792
158,303.022374166,401.187103271
159,303.621824387,401.166778564
160,304.232593958,401.146057129
161,304.821682029,401.127288818
162,305.446171525,401.106079102
163,306.021790132,401.08770752
164,306.659894742,401.066040039
165,307.222145745,401.048065186
166,307.87358139,401.025939941
