Index,X,Graphic Profile 1
0,0,429
1,0.943923740819,428.753631592
2,1.87442127087,428.510803223
3,2.79177707662,428.271392822
4,3.69626762896,428.035339355
5,4.58816158147,427.802581787
6,5.46772036337,427.573028564
7,6.33519806309,427.346618652
8,7.19084192166,427.123321533
9,19.9181869524,422.941802979
10,20.7628495901,422.70715332
11,21.5873445745,422.478118896
12,22.3923857001,422.254455566
13,23.1786534301,422.03604126
14,23.9467968837,421.822631836
15,24.6974356244,421.614105225
16,31.5272480738,419.757904053
17,32.0929553747,419.601135254
18,32.6416408293,419.449066162
19,33.1728363011,419.300506592
20,33.6846005936,419.152801514
21,34.1821196479,419.009185791
22,34.668321872,418.872497559
23,35.1416188033,418.740234375
24,35.6017937544,418.613800049
25,36.0493203984,418.494018555
26,36.4851900651,418.377746582
27,36.9111750695,418.267883301
28,37.3259878293,418.160919189
29,37.7311767299,418.057189941
30,47.2488018566,414.998687744
31,47.3070073422,414.98336792
32,47.363180261,414.96862793
33,47.4176831245,414.954650879
34,47.4702811886,414.941162109
35,47.5211405873,414.928192139
36,47.5703204826,414.915679932
37,47.6178519942,414.903594971
38,47.6638018944,414.891906738
39,47.7082634522,414.880554199
40,47.7513055177,414.869598389
41,47.7929930869,414.858978271
42,48.9245293306,414.43170166
43,62.5307012308,410.227844238
44,70.301448654,407.948150635
45,75.2980725872,406.892547607
46,79.2534935163,406.398162842
47,82.8955279341,406.118682861
48,86.1051718629,406.028198242
49,89.6553310028,405.879272461
50,92.9003921158,405.804931641
51,96.4332412661,405.69631958
52,99.6400057988,405.641693115
53,103.45294556,405.576904297
54,106.563963617,405.538421631
55,110.83488238,405.371765137
56,113.740501991,405.301605225
57,116.454920716,405.197845459
58,121.17966111,404.975982666
59,123.638449989,404.860351563
60,129.028501493,404.664367676
61,131.22241419,404.568939209
62,133.251776791,404.487945557
63,139.100395162,404.004180908
64,140.898783856,403.846832275
65,147.196811405,403.65838623
66,148.799225498,403.558349609
67,150.313857125,403.506652832
68,156.850919639,403.622497559
69,158.211622783,403.625640869
70,159.5216159,403.638122559
71,166.30428948,403.756591797
72,167.504995225,403.769622803
73,168.674888446,403.759796143
74,175.646097502,403.693725586
75,176.738197852,403.672363281
76,183.871716667,403.352172852
77,184.90707251,403.304840088
78,185.928765565,403.267944336
79,193.277324488,403.074981689
80,194.266424136,403.047119141
81,195.248987588,403.027770996
82,202.657805221,402.894317627
83,203.618033574,402.881072998
84,210.990990038,402.886627197
85,211.965330155,402.884765625
86,212.945469794,402.88180542
87,220.280765798,402.870300293
88,221.297986093,402.868865967
89,222.328497904,402.874755859
90,229.597623465,402.925384521
91,230.685948899,402.942840576
92,231.793287626,402.970184326
93,239.003617868,403.187835693
94,240.176144054,403.211334229
95,247.265875102,403.378234863
96,248.508916466,403.396606445
97,249.775855686,403.387237549
98,256.739850753,403.356628418
99,258.076996673,403.350067139
100,259.447706162,403.346740723
101,266.119679536,403.337158203
102,267.590171361,403.327972412
103,274.079589157,403.297058105
104,275.647161216,403.285064697
105,277.254553596,403.271606445
106,283.560728795,403.24508667
107,285.259148422,403.228027344
108,286.998113323,403.202178955
109,293.224392722,403.116973877
110,295.048827515,403.054443359
111,301.138588997,402.860626221
112,303.033862603,402.789550781
113,304.956753566,402.694030762
114,310.873307212,402.386047363
115,312.837706303,402.267700195
116,318.677055739,401.857025146
117,320.662994575,401.740631104
118,322.657709229,401.689208984
119,328.603472117,401.481933594
120,330.608896332,401.388519287
121,336.954372189,400.729187012
122,338.94114907,400.532196045
123,340.91080438,400.397277832
124,347.027246477,400.164794922
125,348.960545498,400.087982178
126,350.876684675,400.155151367
127,356.851414172,400.487884521
128,358.763172774,400.583282471
129,360.67305167,400.660522461
130,366.701731258,400.92578125
131,368.609547532,400.959289551
132,374.755595041,400.939208984
133,376.65931558,400.934448242
134,378.555952743,400.893005371
135,384.78708688,400.705535889
136,386.650691368,400.659851074
137,392.738353672,400.726745605
138,394.563772778,400.743255615
139,396.364328541,400.748199463
140,402.626117083,400.708190918
141,404.372744676,400.698486328
142,406.089848604,400.707000732
143,412.30911154,400.739746094
144,413.958007515,400.750488281
145,420.409896324,400.82723999
146,421.97854563,400.846038818
147,423.513391473,400.878112793
148,430.191266108,401.043945313
149,431.636987496,401.078430176
150,438.403681545,400.947753906
151,439.763738821,400.928497314
152,441.09653137,400.912536621
153,448.246423577,400.935119629
154,449.494779671,400.940490723
155,450.717401292,400.974395752
156,457.787612858,401.290924072
157,458.941953656,401.339385986
158,466.365710859,401.679504395
159,467.445442983,401.725952148
160,468.506878481,401.762939453
161,475.845328985,401.901367188
162,476.851177605,401.919677734
163,477.843901827,401.942687988
164,485.218884891,402.130126953
165,486.165112133,402.154907227
166,493.799017391,402.459960938
167,494.707835307,402.494842529
168,495.60899474,402.529785156
169,503.237011676,402.867462158
170,504.096211583,402.904449463
171,504.94762176,402.958984375
172,512.695677992,403.509429932
173,513.526830589,403.568969727
174,521.081565658,404.279296875
175,521.887741851,404.35357666
176,522.688714732,404.444213867
177,530.262463836,405.465393066
178,531.078089361,405.571594238
179,531.896382495,405.718078613
180,539.72086753,407.212005615
181,540.584106366,407.378845215
182,541.456757171,407.57119751
183,549.16590542,409.322387695
184,550.112125857,409.518707275
185,557.417990717,410.974151611
186,558.462729111,411.186096191
187,559.529940266,411.376403809
188,566.427758293,412.579284668
189,567.608740333,412.807556152
190,568.817022763,413.069213867
191,575.217034935,414.402648926
192,576.544051605,414.722473145
193,582.313904737,416.082824707
194,583.753606827,416.411224365
195,585.231282794,416.709838867
196,590.801786828,417.773498535
197,592.400718218,418.08782959
198,597.315516101,419.031951904
199,599.018742014,419.337738037
200,603.12916139,420.036071777
201,604.920298733,420.476654053
202,608.599940789,421.47958374
203,610.45978486,422.132751465
204,613.961298824,423.49331665
205,615.861663825,424.112030029
206,619.10291746,425.12197876
207,621.058791606,425.294464111
208,623.89494329,425.487060547
209,625.658784319,424.824798584
210,627.662333596,425.096466064
211,629.663633506,426.117340088
212,635.132297078,429

