Index,X,Graphic Profile 1
0,0,429
1,14.2976426473,424.502502441
2,16.2445853939,423.774291992
3,18.9253685694,422.864837646
4,24.2280225458,421.334991455
5,31.8547383091,418.686401367
6,47.0754626816,414.009124756
7,48.2085914894,413.659759521
8,49.0523625506,413.289398193
9,51.5921912592,412.203857422
10,53.4759412776,412.193878174
11,53.819085782,412.191925049
12,66.7390235125,412.155151367
13,69.6655367874,412.137329102
14,80.3775167073,412.003173828
15,88.9415053041,411.853759766
16,95.776530401,411.827270508
17,103.095848779,411.895751953
18,113.154428189,411.840820313
19,118.818122568,412.014282227
20,120.579689833,412.345428467
21,134.306032617,412.099029541
22,137.428326759,412.06842041
23,155.686773675,411.723266602
24,157.358534579,411.663543701
25,162.040213419,411.587219238
26,162.279059177,411.595336914
27,164.224866048,411.561889648
28,165.519408095,411.540161133
29,167.940637533,411.499572754
30,169.094480674,411.479919434
31,171.781966895,411.452484131
32,172.707124398,411.448059082
33,173.131698032,411.450317383
34,176.372985868,411.464691162
35,178.498533882,411.483825684
36,180.072851469,411.493164063
37,183.51539028,411.536712646
38,183.806321355,411.540985107
39,186.57123464,411.581390381
40,193.426933823,411.67590332
41,194.198800346,411.686126709
42,194.498360645,411.690460205
43,195.175818811,411.687347412
44,205.114193567,411.66784668
45,205.328508748,411.667358398
46,205.339070904,411.667358398
47,205.351016385,411.667388916
48,210.707979278,411.654937744
49,215.517199985,411.659088135
50,216.139268454,411.658599854
51,216.858747952,411.660247803
52,221.587104269,411.697540283
53,225.743240658,411.741149902
54,227.093740332,411.753448486
55,228.690476544,411.772064209
56,232.621178679,411.849975586
57,235.996512418,411.910369873
58,238.195144976,411.951965332
59,240.855040246,411.997283936
60,243.797892475,412.075622559
61,246.263335625,412.12322998
62,249.433068431,412.197021484
63,253.36328705,412.260284424
64,255.116713581,412.285247803
65,256.559420092,412.293670654
66,260.836094053,412.338378906
67,266.243732367,412.350219727
68,266.620569715,412.354156494
69,266.924133534,412.35647583
70,272.337231242,412.407043457
71,277.287294402,412.439544678
72,278.125448459,412.446350098
73,279.195285301,412.452148438
74,283.918462034,412.477294922
75,287.703580997,412.50769043
76,289.779659515,412.521240234
77,292.487577823,412.546051025
78,295.680721681,412.574035645
79,298.186620172,412.611419678
80,301.63004265,412.650939941
81,306.217456149,412.731323242
82,307.640642165,412.75692749
83,308.731664157,412.783233643
84,313.66685812,412.885070801
85,319.323547428,413.035888672
86,319.775089478,413.046386719
87,320.396455551,413.064483643
88,325.875778014,413.210266113
89,329.926716427,413.340606689
90,332.04484848,413.401977539
91,335.036155498,413.505004883
92,338.246198925,413.516387939
93,340.56117789,413.526672363
94,344.483244677,413.542053223
95,350.160331394,413.56930542
96,350.788179182,413.555206299
97,351.230077036,413.542907715
98,356.357800099,413.403259277
99,361.934158964,413.253845215
100,362.333834468,413.176635742
101,362.437997931,413.156738281
102,362.617827046,413.122314453
103,363.002070061,413.055847168
104,364.504690505,412.796783447
105,369.338866848,411.964233398
106,371.250851471,411.822906494
107,373.258566218,411.723083496
108,374.730815303,411.632843018
109,376.125034449,411.565063477
110,378.179082866,411.417144775
111,380.532027889,411.253753662
112,381.599805855,411.178222656
113,382.517645947,411.115844727
114,384.992911033,410.960174561
115,388.090248672,410.77557373
116,388.365514078,410.758850098
117,388.58230109,410.746368408
118,391.746207863,410.567657471
119,394.616931787,410.387329102
120,395.13580283,410.358093262
121,397.14821404,410.247344971
122,398.105767899,410.203369141
123,400.812688181,410.083221436
124,404.960721709,409.85458374
125,405.409190726,409.819885254
126,405.964724494,409.776885986
127,406.670859843,409.722259521
128,407.221287873,409.6796875
129,407.683192768,409.640045166
130,407.801762663,409.630706787
131,408.9569113,409.532867432
132,409.410006178,409.497772217
133,410.279266659,409.424163818
134,411.090852451,409.362731934
135,411.650428412,409.316375732
136,412.848305236,409.24609375
137,413.07338348,409.228607178
138,413.999556879,409.180023193
139,414.518755406,409.174072266
140,414.663224145,409.172821045
